,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
503,2020-2021,28,Dortmund,Marwin Hitz,SUI,33,90.0,Away,Stuttgart,Win,3,2,1,33.3,1.3,8,18,44.4,36,11,33.3,33.5,11,54.5,43.0,7,0,0.0,0,14.4
504,2020-2021,28,Schalke 04,Ralf Fährmann,GER,32,90.0,Home,Augsburg,Win,4,0,4,100.0,0.3,12,21,57.1,42,4,40.5,37.2,8,50.0,38.3,10,1,10.0,1,17.0
505,2020-2021,28,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Schalke 04,Defeat,2,1,1,50.0,0.6,3,6,50.0,26,4,11.5,25.5,4,75.0,51.8,4,1,25.0,1,14.2
506,2020-2021,28,Köln,Timo Horn,GER,27,90.0,Home,Mainz 05,Defeat,5,3,2,40.0,2.2,9,14,64.3,40,5,32.5,36.7,4,25.0,25.5,5,0,0.0,4,25.8
507,2020-2021,28,Mainz 05,Robin Zentner,GER,26,90.0,Away,Köln,Win,3,2,1,66.7,1.8,8,21,38.1,25,5,52.0,47.4,10,80.0,61.8,17,0,0.0,0,14.7
508,2020-2021,28,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Bayer Leverkusen,Draw,3,0,3,100.0,0.7,5,12,41.7,60,7,20.0,27.7,2,0.0,8.5,3,1,33.3,0,13.9
509,2020-2021,28,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Hoffenheim,Draw,0,0,0,,0.0,9,13,69.2,37,5,35.1,35.8,3,0.0,14.0,12,2,16.7,2,16.8
510,2020-2021,29,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Hoffenheim,Draw,0,0,0,,0.0,6,12,50.0,40,5,27.5,27.0,6,16.7,26.7,6,1,16.7,3,22.3
511,2020-2021,29,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,RB Leipzig,Draw,2,0,2,100.0,0.2,12,20,60.0,42,5,42.9,39.9,11,18.2,23.5,11,1,9.1,2,16.0
512,2020-2021,29,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Arminia,Draw,1,0,1,100.0,0.2,5,20,25.0,34,7,47.1,38.4,7,57.1,47.9,7,0,0.0,2,17.7
513,2020-2021,29,Arminia,Stefan Ortega,GER,28,90.0,Away,Augsburg,Draw,2,0,2,100.0,0.4,13,33,39.4,84,5,39.3,36.6,5,0.0,18.6,13,3,23.1,2,17.6
514,2020-2021,29,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,Bayern Munich,Defeat,7,3,4,57.1,1.5,7,15,46.7,38,6,28.9,31.1,8,50.0,45.8,6,0,0.0,2,18.2
515,2020-2021,29,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Wolfsburg,Win,3,2,1,33.3,2.0,10,22,45.5,42,6,47.6,38.9,9,22.2,30.7,8,0,0.0,0,14.8
516,2020-2021,29,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Stuttgart,Win,2,1,1,50.0,0.9,9,24,37.5,43,3,46.5,40.8,5,80.0,49.8,6,0,0.0,2,14.9
517,2020-2021,29,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,Union Berlin,Defeat,4,2,2,50.0,1.2,5,9,55.6,27,6,25.9,27.6,5,40.0,35.0,7,1,14.3,0,10.3
518,2020-2021,29,Freiburg,Florian Müller,GER,23,90.0,Home,Schalke 04,Win,2,0,2,100.0,0.9,1,7,14.3,47,5,8.5,25.0,4,75.0,57.3,4,0,0.0,1,18.8
519,2020-2021,29,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Freiburg,Defeat,7,4,4,57.1,3.7,3,8,37.5,28,7,25.0,26.5,2,50.0,40.0,13,1,7.7,1,12.7
520,2020-2021,29,Mönchengladbach,Tobias Sippel,GER,33,90.0,Home,Eintracht Frankfurt,Win,4,0,3,100.0,1.1,9,29,31.0,29,4,58.6,49.4,14,85.7,68.9,13,1,7.7,1,15.2
521,2020-2021,29,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Mönchengladbach,Defeat,4,4,0,0.0,1.6,5,14,35.7,25,4,32.0,30.2,10,60.0,44.8,10,0,0.0,0,14.8
522,2020-2021,29,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Köln,Win,2,0,2,100.0,0.7,9,18,50.0,34,5,41.2,36.8,11,36.4,32.3,15,1,6.7,1,15.0
523,2020-2021,29,Köln,Timo Horn,GER,27,90.0,Away,Bayer Leverkusen,Defeat,5,3,2,40.0,2.7,2,7,28.6,36,2,19.4,25.7,3,0.0,17.3,4,0,0.0,0,17.0
524,2020-2021,29,Dortmund,Marwin Hitz,SUI,33,90.0,Home,Werder Bremen,Win,3,1,2,66.7,0.8,2,3,66.7,19,4,15.8,27.7,3,0.0,18.0,3,0,0.0,0,15.5
525,2020-2021,29,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Away,Dortmund,Defeat,7,4,4,57.1,3.0,3,9,33.3,22,6,27.3,33.3,9,33.3,40.3,11,1,9.1,0,12.1
526,2020-2021,30,Köln,Timo Horn,GER,27,90.0,Home,RB Leipzig,Win,6,1,5,83.3,1.1,10,26,38.5,28,0,71.4,53.8,14,42.9,41.6,11,0,0.0,1,11.6
527,2020-2021,30,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Away,Köln,Defeat,3,2,1,33.3,1.2,6,7,85.7,32,6,21.9,28.7,2,0.0,13.0,10,0,0.0,3,19.3
528,2020-2021,30,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Bayer Leverkusen,Win,4,0,4,100.0,0.5,7,8,87.5,29,7,27.6,29.9,5,0.0,20.6,7,0,0.0,1,15.7
529,2020-2021,30,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Bayern Munich,Defeat,9,2,7,77.8,3.0,6,11,54.5,32,11,34.4,33.6,10,0.0,15.5,9,3,33.3,0,12.6
530,2020-2021,30,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Home,Augsburg,Win,4,0,4,100.0,0.0,3,15,20.0,32,5,40.6,37.0,8,25.0,32.3,9,0,0.0,2,18.1
531,2020-2021,30,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Eintracht Frankfurt,Defeat,4,2,2,50.0,2.1,8,20,40.0,29,8,51.7,40.2,10,50.0,36.1,15,2,13.3,0,13.9
532,2020-2021,30,Arminia,Stefan Ortega,GER,28,90.0,Home,Schalke 04,Win,0,0,0,,0.0,11,31,35.5,32,4,71.9,50.7,9,88.9,66.2,10,1,10.0,0,14.1
533,2020-2021,30,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Arminia,Defeat,4,1,3,75.0,1.7,10,20,50.0,33,7,45.5,37.6,7,71.4,48.0,5,0,0.0,1,16.2
534,2020-2021,30,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Home,Mainz 05,Defeat,5,1,4,80.0,1.1,8,15,53.3,23,4,52.2,39.9,7,42.9,38.9,5,0,0.0,0,12.8
535,2020-2021,30,Mainz 05,Robin Zentner,GER,26,90.0,Away,Werder Bremen,Win,3,0,3,100.0,0.3,12,20,60.0,17,4,64.7,51.8,11,81.8,65.0,14,1,7.1,1,13.1
536,2020-2021,30,Stuttgart,Gregor Kobel,SUI,23,90.0,Home,Wolfsburg,Defeat,4,3,1,25.0,1.9,4,9,44.4,26,3,30.8,27.9,10,10.0,15.7,5,1,20.0,0,4.5
537,2020-2021,30,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,Stuttgart,Win,3,1,2,66.7,1.7,10,27,37.0,32,2,68.8,51.0,5,100.0,70.4,5,1,20.0,3,15.9
538,2020-2021,30,Dortmund,Marwin Hitz,SUI,33,90.0,Home,Union Berlin,Win,1,0,1,100.0,0.7,4,14,28.6,29,5,34.5,36.2,7,57.1,53.6,4,1,25.0,0,13.0
539,2020-2021,30,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Dortmund,Defeat,8,2,7,75.0,2.8,8,11,72.7,29,3,24.1,32.4,12,33.3,30.8,6,1,16.7,0,10.8
540,2020-2021,30,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Mönchengladbach,Win,2,2,0,0.0,1.0,2,9,22.2,49,4,14.3,25.1,3,66.7,50.3,9,0,0.0,1,11.2
541,2020-2021,30,Mönchengladbach,Tobias Sippel,GER,33,90.0,Away,Hoffenheim,Defeat,6,3,3,50.0,3.3,14,25,56.0,30,4,46.7,39.3,15,73.3,58.6,17,0,0.0,1,15.5
542,2020-2021,31,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Köln,Defeat,6,3,3,50.0,2.6,6,17,35.3,32,6,28.1,34.3,11,72.7,49.6,13,0,0.0,4,24.0
543,2020-2021,31,Köln,Timo Horn,GER,27,90.0,Away,Augsburg,Win,3,2,1,33.3,1.6,7,19,36.8,39,2,46.2,41.6,5,20.0,23.2,14,0,0.0,0,10.8
544,2020-2021,31,Freiburg,Florian Müller,GER,23,90.0,Home,Hoffenheim,Draw,4,1,3,75.0,1.3,5,13,38.5,26,5,26.9,33.0,8,75.0,56.9,6,0,0.0,1,19.6
545,2020-2021,31,Hoffenheim,Oliver Baumann,GER,30,90.0,Away,Freiburg,Draw,5,1,5,100.0,1.6,4,15,26.7,53,10,26.4,31.0,7,14.3,22.6,13,0,0.0,0,14.0
546,2020-2021,31,Mainz 05,Robin Zentner,GER,26,90.0,Home,Bayern Munich,Win,4,1,3,75.0,0.9,4,23,17.4,25,6,72.0,54.0,14,35.7,32.4,13,1,7.7,1,13.0
547,2020-2021,31,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Mainz 05,Defeat,4,2,1,50.0,0.6,7,12,58.3,35,6,31.4,31.9,2,50.0,38.0,5,0,0.0,1,16.4
548,2020-2021,31,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Werder Bremen,Win,5,1,4,80.0,1.0,12,20,60.0,27,1,63.0,49.6,5,60.0,42.8,6,0,0.0,0,7.3
549,2020-2021,31,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Away,Union Berlin,Defeat,6,3,3,50.0,3.3,4,15,26.7,18,3,50.0,41.6,7,85.7,60.0,10,1,10.0,0,11.0
550,2020-2021,31,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,Dortmund,Defeat,3,2,1,33.3,1.1,2,2,100.0,16,5,6.3,24.2,5,20.0,32.8,5,0,0.0,0,10.6
551,2020-2021,31,Dortmund,Marwin Hitz,SUI,33,90.0,Away,Wolfsburg,Win,2,0,2,100.0,0.2,13,27,48.1,24,1,50.0,42.1,19,78.9,56.7,11,0,0.0,1,15.0
552,2020-2021,31,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Eintracht Frankfurt,Win,4,1,3,75.0,2.0,10,21,47.6,45,7,37.8,36.4,6,66.7,44.2,10,1,10.0,0,13.8
553,2020-2021,31,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Bayer Leverkusen,Defeat,9,3,6,66.7,3.4,12,25,48.0,60,6,33.3,34.1,9,55.6,45.9,8,0,0.0,2,14.7
554,2020-2021,31,RB Leipzig,Péter Gulácsi,HUN,30,90.0,Home,Stuttgart,Win,0,0,0,,0.0,0,0,,20,2,0.0,20.6,0,,,0,0,,4,31.8
555,2020-2021,31,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,RB Leipzig,Defeat,10,2,9,90.0,2.9,6,20,30.0,44,6,31.8,31.5,14,42.9,35.2,18,0,0.0,0,9.6
556,2020-2021,31,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Arminia,Win,4,0,4,100.0,0.8,5,9,55.6,35,6,25.7,26.9,2,0.0,20.5,3,0,0.0,0,11.3
557,2020-2021,31,Arminia,Stefan Ortega,GER,28,90.0,Away,Mönchengladbach,Defeat,11,5,7,63.6,4.5,6,27,22.2,58,1,39.7,39.8,6,66.7,62.3,8,1,12.5,2,18.0
558,2020-2021,29,Mainz 05,Robin Zentner,GER,26,90.0,Home,Hertha BSC,Draw,5,1,4,80.0,1.2,3,6,50.0,22,5,18.2,29.0,4,50.0,35.5,4,2,50.0,0,11.3
559,2020-2021,29,Hertha BSC,Alexander Schwolow,GER,28,90.0,Away,Mainz 05,Draw,9,1,8,88.9,3.2,8,16,50.0,29,7,41.4,41.1,7,57.1,46.6,13,1,7.7,1,13.8
560,2020-2021,30,Hertha BSC,Alexander Schwolow,GER,28,90.0,Home,Freiburg,Win,5,0,5,100.0,0.3,11,29,37.9,33,3,60.6,43.8,15,60.0,52.1,14,0,0.0,0,10.3
561,2020-2021,30,Freiburg,Florian Müller,GER,23,90.0,Away,Hertha BSC,Defeat,6,3,3,50.0,2.4,7,9,77.8,32,4,18.8,26.0,9,33.3,31.3,2,0,0.0,1,19.0
562,2020-2021,32,Stuttgart,Fabian Bredlow,GER,26,90.0,Home,Augsburg,Win,9,1,8,88.9,2.4,2,11,18.2,27,5,37.0,33.1,9,11.1,27.6,17,1,5.9,0,10.3
563,2020-2021,32,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Stuttgart,Defeat,6,2,4,66.7,1.9,8,23,34.8,28,6,64.3,43.3,6,83.3,55.8,7,2,28.6,2,16.0
564,2020-2021,32,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Home,Bayer Leverkusen,Draw,4,0,4,100.0,0.4,8,18,44.4,28,4,42.9,41.3,8,75.0,59.6,7,0,0.0,0,13.0
565,2020-2021,32,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Werder Bremen,Draw,1,0,1,100.0,0.0,6,14,42.9,30,10,30.0,32.3,11,45.5,35.1,12,3,25.0,1,15.0
566,2020-2021,32,Hoffenheim,Oliver Baumann,GER,30,90.0,Home,Schalke 04,Win,3,2,1,33.3,1.2,1,2,50.0,32,2,3.1,17.4,5,20.0,19.6,2,0,0.0,1,14.8
567,2020-2021,32,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Hoffenheim,Defeat,12,4,8,66.7,2.4,1,24,4.2,32,10,56.3,41.5,9,66.7,47.7,15,0,0.0,0,11.4
568,2020-2021,32,Dortmund,Marwin Hitz,SUI,33,45.0,Home,RB Leipzig,Win,2,0,2,100.0,0.8,3,7,42.9,15,2,40.0,39.6,1,100.0,43.0,3,0,0.0,1,17.3
569,2020-2021,32,Dortmund,Roman Bürki,SUI,30,45.0,Home,RB Leipzig,Win,6,2,4,66.7,1.5,3,10,30.0,16,9,37.5,38.1,5,80.0,52.8,7,2,28.6,0,6.3
570,2020-2021,32,RB Leipzig,Péter Gulácsi,GER,29,9.0,Away,Dortmund,Defeat,4,3,1,25.0,1.1,5,8,62.5,27,3,25.9,31.8,9,11.1,22.1,8,0,0.0,1,18.0
571,2020-2021,32,Wolfsburg,Koen Casteels,BEL,28,90.0,Home,Union Berlin,Win,1,0,1,100.0,0.1,5,16,31.3,37,3,24.3,34.1,10,70.0,61.4,12,0,0.0,1,15.8
572,2020-2021,32,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Wolfsburg,Defeat,8,3,5,62.5,3.3,9,11,81.8,21,2,33.3,34.8,8,50.0,36.0,8,0,0.0,1,20.0
573,2020-2021,32,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Mönchengladbach,Win,3,0,3,100.0,0.7,2,5,40.0,30,9,16.7,28.6,9,0.0,19.4,10,1,10.0,1,11.7
574,2020-2021,32,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,Bayern Munich,Defeat,6,6,1,16.7,3.5,8,12,66.7,30,5,30.0,31.5,11,27.3,25.4,7,0,0.0,1,12.4
575,2020-2021,32,Köln,Timo Horn,GER,27,90.0,Home,Freiburg,Defeat,6,4,2,33.3,2.6,10,19,52.6,34,4,41.2,37.5,7,71.4,45.4,5,0,0.0,0,13.8
576,2020-2021,32,Freiburg,Mark Flekken,NED,27,90.0,Away,Köln,Win,2,1,1,50.0,0.9,11,27,40.7,35,2,51.4,47.8,9,100.0,78.2,11,0,0.0,0,13.5
577,2020-2021,32,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Home,Mainz 05,Draw,3,1,2,66.7,0.6,1,5,20.0,34,6,11.8,22.5,5,20.0,26.4,9,1,11.1,0,14.0
578,2020-2021,32,Mainz 05,Robin Zentner,GER,26,90.0,Away,Eintracht Frankfurt,Draw,3,1,2,66.7,1.4,9,30,30.0,26,2,80.8,56.2,13,69.2,55.2,15,0,0.0,0,12.8
579,2020-2021,32,Hertha BSC,Alexander Schwolow,GER,28,90.0,Home,Arminia,Draw,6,0,6,100.0,0.2,3,7,42.9,25,12,8.0,22.7,7,71.4,50.1,5,0,0.0,0,13.8
580,2020-2021,32,Arminia,Stefan Ortega,GER,28,90.0,Away,Hertha BSC,Draw,4,0,4,100.0,1.0,13,36,36.1,41,2,68.3,54.6,9,88.9,68.0,9,0,0.0,1,20.4
581,2020-2021,31,Schalke 04,Ralf Fährmann,GER,32,90.0,Home,Hertha BSC,Defeat,6,2,4,66.7,1.3,3,8,37.5,22,9,22.7,29.6,6,50.0,35.2,9,1,11.1,1,12.9
582,2020-2021,31,Hertha BSC,Alexander Schwolow,GER,28,90.0,Away,Schalke 04,Win,1,1,0,0.0,0.8,5,10,50.0,20,3,30.0,37.4,11,36.4,35.6,6,1,16.7,0,15.2
583,2020-2021,33,Hertha BSC,Alexander Schwolow,GER,28,90.0,Home,Köln,Draw,4,0,4,100.0,0.3,8,24,33.3,32,6,37.5,36.0,13,92.3,67.7,15,1,6.7,1,19.0
584,2020-2021,33,Köln,Timo Horn,GER,28,90.0,Away,Hertha BSC,Draw,1,0,1,100.0,0.0,2,2,100.0,19,5,5.3,21.1,5,20.0,24.2,3,0,0.0,1,11.4
585,2020-2021,33,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Stuttgart,Defeat,6,2,4,66.7,1.0,3,18,16.7,42,4,40.5,38.8,4,25.0,26.0,8,1,12.5,1,15.9
586,2020-2021,33,Stuttgart,Gregor Kobel,SUI,23,90.0,Away,Mönchengladbach,Win,4,1,3,75.0,1.6,2,10,20.0,31,5,25.8,28.2,5,40.0,38.2,6,1,16.7,0,7.8
587,2020-2021,33,Arminia,Stefan Ortega,GER,28,90.0,Home,Hoffenheim,Draw,3,1,2,66.7,1.4,13,25,52.0,47,3,38.3,37.0,9,77.8,59.9,12,2,16.7,2,21.0
588,2020-2021,33,Hoffenheim,Philipp Pentke,GER,36,90.0,Away,Arminia,Draw,6,1,5,83.3,2.8,7,13,53.8,37,10,35.1,32.7,8,0.0,13.8,4,0,0.0,0,15.2
589,2020-2021,33,Schalke 04,Ralf Fährmann,GER,32,90.0,Home,Eintracht Frankfurt,Win,8,3,5,62.5,2.6,9,31,29.0,36,5,55.6,47.9,12,91.7,62.1,24,2,8.3,0,11.4
590,2020-2021,33,Eintracht Frankfurt,Kevin Trapp,GER,30,90.0,Away,Schalke 04,Defeat,5,4,1,20.0,3.2,1,2,50.0,15,2,6.7,29.6,6,16.7,26.5,1,0,0.0,0,20.5
591,2020-2021,33,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Home,Union Berlin,Draw,6,1,5,83.3,0.8,9,30,30.0,44,11,54.5,42.8,8,75.0,50.8,15,1,6.7,1,11.0
592,2020-2021,33,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Bayer Leverkusen,Draw,4,1,2,75.0,1.0,4,8,50.0,33,4,12.1,28.7,7,57.1,44.6,11,0,0.0,0,15.5
593,2020-2021,33,Augsburg,Rafał Gikiewicz,POL,33,90.0,Home,Werder Bremen,Win,4,0,4,100.0,0.3,9,31,29.0,29,3,79.3,57.7,8,100.0,71.1,15,1,6.7,0,12.6
594,2020-2021,33,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Away,Augsburg,Defeat,5,2,4,80.0,2.3,4,7,57.1,26,6,19.2,28.6,8,25.0,31.4,8,1,12.5,1,20.4
595,2020-2021,33,Freiburg,Mark Flekken,NED,27,90.0,Home,Bayern Munich,Draw,5,2,4,80.0,2.8,9,15,60.0,32,4,34.4,37.3,7,57.1,52.0,9,0,0.0,0,6.3
596,2020-2021,33,Bayern Munich,Alexander Nübel,GER,24,90.0,Away,Freiburg,Draw,4,2,2,50.0,1.9,1,3,33.3,27,2,11.1,26.7,8,0.0,28.1,10,0,0.0,0,9.5
597,2020-2021,33,Mainz 05,Finn Dahmen,GER,23,90.0,Home,Dortmund,Defeat,4,3,1,25.0,2.1,5,8,62.5,15,3,33.3,30.3,13,23.1,21.2,6,0,0.0,1,11.9
598,2020-2021,33,Dortmund,Roman Bürki,SUI,30,90.0,Away,Mainz 05,Win,5,1,5,100.0,1.9,9,14,64.3,23,4,47.8,42.7,8,37.5,44.8,11,0,0.0,1,16.7
599,2020-2021,33,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Home,Wolfsburg,Draw,4,2,2,50.0,1.2,1,7,14.3,32,4,21.9,28.8,4,0.0,9.8,0,0,,1,18.2
600,2020-2021,33,Wolfsburg,Koen Casteels,BEL,28,90.0,Away,RB Leipzig,Draw,3,2,2,66.7,2.0,6,19,31.6,34,2,35.3,35.5,9,77.8,59.8,5,0,0.0,1,17.5
601,2020-2021,34,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Augsburg,Win,3,2,1,33.3,2.0,4,4,100.0,26,4,11.5,28.4,4,25.0,25.5,7,0,0.0,3,22.5
602,2020-2021,34,Augsburg,Rafał Gikiewicz,POL,33,90.0,Away,Bayern Munich,Defeat,13,5,9,61.5,3.2,12,22,54.5,18,5,61.1,45.6,12,91.7,64.1,13,0,0.0,2,13.0
603,2020-2021,34,Werder Bremen,Jiří Pavlenka,CZE,29,90.0,Home,Mönchengladbach,Defeat,8,4,4,50.0,3.4,6,9,66.7,27,5,25.9,31.6,3,66.7,40.3,4,1,25.0,1,20.3
604,2020-2021,34,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,Werder Bremen,Win,8,2,6,75.0,3.1,6,10,60.0,23,5,30.4,30.1,7,42.9,34.1,8,1,12.5,1,17.0
605,2020-2021,34,Hoffenheim,Philipp Pentke,GER,36,90.0,Home,Hertha BSC,Win,5,1,4,80.0,1.4,3,6,50.0,28,4,17.9,25.8,8,12.5,18.6,4,0,0.0,0,11.0
606,2020-2021,34,Hertha BSC,Alexander Schwolow,GER,28,90.0,Away,Hoffenheim,Defeat,4,2,2,50.0,1.8,4,8,50.0,28,4,25.0,32.9,12,8.3,21.1,12,1,8.3,0,10.5
607,2020-2021,34,Union Berlin,Andreas Luthe,GER,34,90.0,Home,RB Leipzig,Win,8,1,7,87.5,2.0,11,22,50.0,31,4,54.8,42.0,7,71.4,50.6,9,0,0.0,1,13.9
608,2020-2021,34,RB Leipzig,Josep Martinez,ESP,22,90.0,Away,Union Berlin,Defeat,4,2,2,50.0,2.0,3,13,23.1,44,5,29.5,32.0,5,0.0,17.4,9,0,0.0,1,14.2
609,2020-2021,34,Dortmund,Roman Bürki,SUI,30,90.0,Home,Bayer Leverkusen,Win,6,1,6,100.0,1.4,8,15,53.3,39,7,33.3,33.1,9,22.2,24.7,9,0,0.0,0,7.3
610,2020-2021,34,Bayer Leverkusen,Lukáš Hrádecký,FIN,31,90.0,Away,Dortmund,Defeat,3,3,0,0.0,1.1,4,6,66.7,23,7,13.0,27.6,6,50.0,33.5,2,0,0.0,0,13.1
611,2020-2021,34,Stuttgart,Gregor Kobel,SUI,23,90.0,Home,Arminia,Defeat,2,2,1,50.0,1.4,0,3,0.0,20,4,15.0,23.8,7,0.0,21.6,8,1,12.5,0,10.3
612,2020-2021,34,Arminia,Stefan Ortega,GER,28,90.0,Away,Stuttgart,Win,0,0,0,,0.0,19,37,51.4,33,2,90.9,66.6,9,77.8,61.9,11,3,27.3,0,11.6
613,2020-2021,34,Wolfsburg,Pavao Pervan,AUT,33,90.0,Home,Mainz 05,Defeat,7,3,4,57.1,2.0,7,13,53.8,30,5,26.7,31.1,9,55.6,46.0,7,1,14.3,0,12.5
614,2020-2021,34,Mainz 05,Finn Dahmen,GER,23,90.0,Away,Wolfsburg,Win,5,2,3,60.0,1.6,4,13,30.8,26,5,38.5,34.8,9,33.3,37.4,12,0,0.0,1,17.5
615,2020-2021,34,Köln,Timo Horn,GER,28,90.0,Home,Schalke 04,Win,1,0,1,100.0,0.1,1,3,33.3,13,1,15.4,30.5,6,16.7,26.0,0,0,,0,15.5
616,2020-2021,34,Schalke 04,Ralf Fährmann,GER,32,90.0,Away,Köln,Defeat,11,1,10,90.9,1.2,10,37,27.0,32,5,81.3,52.8,11,100.0,62.3,16,0,0.0,2,17.6
617,2020-2021,34,Eintracht Frankfurt,Elias Bördner,GER,19,90.0,Home,Freiburg,Win,6,1,5,83.3,0.8,4,18,22.2,32,9,50.0,38.0,11,18.2,23.7,10,0,0.0,0,7.5
618,2020-2021,34,Freiburg,Mark Flekken,NED,27,90.0,Away,Eintracht Frankfurt,Defeat,9,3,7,77.8,3.7,11,22,50.0,31,3,41.9,38.2,11,81.8,64.2,12,1,8.3,1,15.0
